FIPS,Median Household income 2012,Median Household income 2016,Median Household income 2018,Median household income 2010,Household Median Income
48173,75833,75833,75833,75833,75833
48175,60492,60492,60492,60492,60492
48177,53006,53006,53006,53006,53006
48179,47170,47170,47170,47170,47170
48185,50298,50298,50298,50298,50298
48189,47080,47080,47080,47080,47080
48191,32921,32921,32921,32921,32921
48193,47500,47500,47500,47500,47500
48195,39229,39229,39229,39229,39229
48197,42238,42238,42238,42238,42238
48199,59105,59105,59105,59105,59105
48205,59280,59280,59280,59280,59280
48207,46013,46013,46013,46013,46013
48211,63778,63778,63778,63778,63778
48217,48823,48823,48823,48823,48823
48219,48116,48116,48116,48116,48116
48221,59049,59049,59049,59049,59049
48223,51877,51877,51877,51877,51877
48225,34297,34297,34297,34297,34297
48227,51528,51528,51528,51528,51528
48229,29318,29318,29318,29318,29318
48233,50651,50651,50651,50651,50651
48235,54706,54706,54706,54706,54706
48237,51700,51700,51700,51700,51700
48239,60276,60276,60276,60276,60276
48241,46088,46088,46088,46088,46088
48243,53194,53194,53194,53194,53194
48247,32049,32049,32049,32049,32049
48249,42005,42005,42005,42005,42005
48253,45694,45694,45694,45694,45694
48255,52252,52252,52252,52252,52252
48259,82390,82390,82390,82390,82390
48261,36125,36125,36125,36125,36125
48263,45926,45926,45926,45926,45926
48265,52473,52473,52473,52473,52473
48267,42500,42500,42500,42500,42500
48269,65125,65125,65125,65125,65125
48271,31468,31468,31468,31468,31468
48273,42021,42021,42021,42021,42021
48275,46146,46146,46146,46146,46146
48277,43562,43562,43562,43562,43562
48279,43396,43396,43396,43396,43396
48281,58194,58194,58194,58194,58194
48283,51792,51792,51792,51792,51792
48285,53021,53021,53021,53021,53021
48287,55000,55000,55000,55000,55000
48289,44818,44818,44818,44818,44818
48293,42680,42680,42680,42680,42680
48295,57372,57372,57372,57372,57372
48297,55766,55766,55766,55766,55766
48299,52178,52178,52178,52178,52178
48301,81875,81875,81875,81875,81875
48305,43524,43524,43524,43524,43524
48307,45329,45329,45329,45329,45329
48311,68750,68750,68750,68750,68750
48313,49428,49428,49428,49428,49428
48315,37283,37283,37283,37283,37283
48317,69722,69722,69722,69722,69722
48319,40708,40708,40708,40708,40708
48321,45500,45500,45500,45500,45500
48323,38035,38035,38035,38035,38035
48325,61059,61059,61059,61059,61059
48327,40606,40606,40606,40606,40606
48331,47081,47081,47081,47081,47081
48333,41827,41827,41827,41827,41827
48335,49670,49670,49670,49670,49670
48337,51774,51774,51774,51774,51774
48341,51527,51527,51527,51527,51527
48343,42961,42961,42961,42961,42961
48345,43750,43750,43750,43750,43750
48347,43598,43598,43598,43598,43598
48349,47920,47920,47920,47920,47920
48351,40950,40950,40950,40950,40950
48353,44346,44346,44346,44346,44346
48357,49928,49928,49928,49928,49928
48359,63315,63315,63315,63315,63315
48363,45979,45979,45979,45979,45979
48365,51569,51569,51569,51569,51569
48369,54184,54184,54184,54184,54184
48371,52282,52282,52282,52282,52282
48373,46182,46182,46182,46182,46182
48377,27061,27061,27061,27061,27061
48379,49872,49872,49872,49872,49872
48383,70478,70478,70478,70478,70478
48385,34813,34813,34813,34813,34813
48387,37955,37955,37955,37955,37955
48389,58384,58384,58384,58384,58384
48391,48112,48112,48112,48112,48112
48393,73854,73854,73854,73854,73854
48395,54201,54201,54201,54201,54201
48399,41732,41732,41732,41732,41732
48401,52329,52329,52329,52329,52329
48403,33257,33257,33257,33257,33257
48405,35509,35509,35509,35509,35509
48407,44658,44658,44658,44658,44658
48411,44698,44698,44698,44698,44698
48413,55677,55677,55677,55677,55677
48415,55889,55889,55889,55889,55889
48417,45187,45187,45187,45187,45187
48419,40764,40764,40764,40764,40764
48421,56576,56576,56576,56576,56576
48425,53162,53162,53162,53162,53162
48427,29294,29294,29294,29294,29294
48429,45336,45336,45336,45336,45336
48431,59286,59286,59286,59286,59286
48433,48000,48000,48000,48000,48000
48435,60543,60543,60543,60543,60543
48437,38418,38418,38418,38418,38418
48443,33750,33750,33750,33750,33750
48445,44975,44975,44975,44975,44975
48447,44196,44196,44196,44196,44196
48449,46698,46698,46698,46698,46698
48455,40407,40407,40407,40407,40407
48457,43936,43936,43936,43936,43936
48459,50906,50906,50906,50906,50906
48461,52257,52257,52257,52257,52257
48463,41752,41752,41752,41752,41752
48465,45521,45521,45521,45521,45521
48467,51935,51935,51935,51935,51935
48473,57654,57654,57654,57654,57654
48475,64630,64630,64630,64630,64630
48477,56237,56237,56237,56237,56237
48481,49619,49619,49619,49619,49619
48483,49352,49352,49352,49352,49352
48487,48773,48773,48773,48773,48773
48489,29944,29944,29944,29944,29944
48493,72445,72445,72445,72445,72445
48495,59167,59167,59167,59167,59167
48497,61709,61709,61709,61709,61709
48499,48534,48534,48534,48534,48534
48501,68814,68814,68814,68814,68814
48503,47194,47194,47194,47194,47194
48505,31113,31113,31113,31113,31113
48507,30988,30988,30988,30988,30988
49001,54212,54212,54212,54212,54212
49003,59937,59937,59937,59937,59937
49007,50278,50278,50278,50278,50278
49009,81250,81250,81250,81250,81250
49013,63919,63919,63919,63919,63919
49015,52055,52055,52055,52055,52055
49017,52337,52337,52337,52337,52337
49019,48673,48673,48673,48673,48673
49021,46809,46809,46809,46809,46809
49023,62237,62237,62237,62237,62237
49025,48269,48269,48269,48269,48269
49027,60445,60445,60445,60445,60445
49029,89274,89274,89274,89274,89274
49031,39440,39440,39440,39440,39440
49033,49886,49886,49886,49886,49886
49037,44680,44680,44680,44680,44680
49039,51720,51720,51720,51720,51720
49041,53020,53020,53020,53020,53020
49043,100453,100453,100453,100453,100453
49045,71020,71020,71020,71020,71020
49047,66736,66736,66736,66736,66736
49051,77449,77449,77449,77449,77449
49055,44694,44694,44694,44694,44694
50001,65093,65093,65093,65093,65093
50003,53040,53040,53040,53040,53040
50005,49348,49348,49348,49348,49348
50009,41045,41045,41045,41045,41045
50011,64258,64258,64258,64258,64258
50013,69583,69583,69583,69583,69583
50015,60365,60365,60365,60365,60365
50017,60159,60159,60159,60159,60159
50019,47915,47915,47915,47915,47915
50021,54973,54973,54973,54973,54973
50023,62108,62108,62108,62108,62108
50025,52659,52659,52659,52659,52659
50027,58303,58303,58303,58303,58303
51001,43210,43210,43210,43210,43210
51005,47794,47794,47794,47794,47794
51007,58526,58526,58526,58526,58526
51009,49170,49170,49170,49170,49170
51011,56176,56176,56176,56176,56176
51017,46137,46137,46137,46137,46137
51021,50511,50511,50511,50511,50511
51023,68410,68410,68410,68410,68410
51025,41927,41927,41927,41927,41927
51027,30806,30806,30806,30806,30806
51029,46261,46261,46261,46261,46261
51031,50258,50258,50258,50258,50258
51033,64715,64715,64715,64715,64715
51035,43532,43532,43532,43532,43532
51036,59192,59192,59192,59192,59192
51037,39212,39212,39212,39212,39212
51043,77936,77936,77936,77936,77936
51045,55484,55484,55484,55484,55484
51047,73116,73116,73116,73116,73116
51049,46221,46221,46221,46221,46221
51051,29226,29226,29226,29226,29226
51053,55880,55880,55880,55880,55880
51057,52681,52681,52681,52681,52681
51063,49729,49729,49729,49729,49729
51065,74931,74931,74931,74931,74931
51067,52639,52639,52639,52639,52639
51071,52478,52478,52478,52478,52478
51073,66701,66701,66701,66701,66701
51075,89741,89741,89741,89741,89741
51077,33969,33969,33969,33969,33969
51079,64979,64979,64979,64979,64979
51081,44534,44534,44534,44534,44534
51083,42289,42289,42289,42289,42289
51089,36683,36683,36683,36683,36683
51091,46147,46147,46147,46147,46147
51093,71376,71376,71376,71376,71376
51097,54516,54516,54516,54516,54516
51099,87321,87321,87321,87321,87321
51101,68720,68720,68720,68720,68720
51103,50739,50739,50739,50739,50739
51105,32718,32718,32718,32718,32718
51109,59343,59343,59343,59343,59343
51111,41868,41868,41868,41868,41868
51113,54197,54197,54197,54197,54197
51115,67009,67009,67009,67009,67009
51117,42025,42025,42025,42025,42025
51119,51917,51917,51917,51917,51917
51125,62446,62446,62446,62446,62446
51127,79698,79698,79698,79698,79698
51131,43553,43553,43553,43553,43553
51133,58677,58677,58677,58677,58677
51135,42869,42869,42869,42869,42869
51137,68481,68481,68481,68481,68481
51139,47951,47951,47951,47951,47951
51141,40486,40486,40486,40486,40486
51143,45382,45382,45382,45382,45382
51145,83914,83914,83914,83914,83914
51147,46189,46189,46189,46189,46189
51149,67001,67001,67001,67001,67001
51155,52638,52638,52638,52638,52638
51157,68438,68438,68438,68438,68438
51159,49831,49831,49831,49831,49831
51163,54805,54805,54805,54805,54805
51167,39482,39482,39482,39482,39482
51169,39144,39144,39144,39144,39144
51171,54921,54921,54921,54921,54921
51173,40425,40425,40425,40425,40425
51175,54611,54611,54611,54611,54611
51181,54844,54844,54844,54844,54844
51183,45801,45801,45801,45801,45801
51185,40978,40978,40978,40978,40978
51187,68189,68189,68189,68189,68189
51191,46262,46262,46262,46262,46262
51193,54268,54268,54268,54268,54268
51195,38345,38345,38345,38345,38345
51197,48043,48043,48043,48043,48043
51520,37904,37904,37904,37904,37904
51530,34273,34273,34273,34273,34273
51540,58933,58933,58933,58933,58933
51570,53716,53716,53716,53716,53716
51580,39432,39432,39432,39432,39432
51590,36301,36301,36301,36301,36301
51595,30857,30857,30857,30857,30857
51600,111574,111574,111574,111574,111574
51610,124796,124796,124796,124796,124796
51620,40375,40375,40375,40375,40375
51630,63274,63274,63274,63274,63274
51640,31938,31938,31938,31938,31938
51660,43893,43893,43893,43893,43893
51670,40497,40497,40497,40497,40497
51678,36466,36466,36466,36466,36466
51683,78462,78462,78462,78462,78462
51685,80667,80667,80667,80667,80667
51690,33224,33224,33224,33224,33224
51720,28071,28071,28071,28071,28071
51730,36135,36135,36135,36135,36135
51735,96831,96831,96831,96831,96831
51750,36743,36743,36743,36743,36743
51775,57185,57185,57185,57185,57185
51790,48049,48049,48049,48049,48049
51820,45738,45738,45738,45738,45738
51830,56163,56163,56163,56163,56163
51840,53797,53797,53797,53797,53797
53001,49142,49142,49142,49142,49142
53003,50423,50423,50423,50423,50423
53013,51111,51111,51111,51111,51111
53017,60452,60452,60452,60452,60452
53019,41924,41924,41924,41924,41924
53023,52525,52525,52525,52525,52525
53031,54471,54471,54471,54471,54471
53037,55193,55193,55193,55193,55193
53039,54056,54056,54056,54056,54056
53043,50744,50744,50744,50744,50744
53045,55726,55726,55726,55726,55726
53047,45808,45808,45808,45808,45808
53049,44846,44846,44846,44846,44846
53051,48583,48583,48583,48583,48583
53055,60711,60711,60711,60711,60711
53059,58598,58598,58598,58598,58598
53065,49200,49200,49200,49200,49200
53069,54085,54085,54085,54085,54085
53071,56533,56533,56533,56533,56533
53075,42163,42163,42163,42163,42163
54001,39580,39580,39580,39580,39580
54005,38642,38642,38642,38642,38642
54007,42213,42213,42213,42213,42213
54009,49772,49772,49772,49772,49772
54013,37610,37610,37610,37610,37610
54015,35875,35875,35875,35875,35875
54017,46449,46449,46449,46449,46449
54019,40379,40379,40379,40379,40379
54021,35810,35810,35810,35810,35810
54023,41071,41071,41071,41071,41071
54025,39038,39038,39038,39038,39038
54027,40099,40099,40099,40099,40099
54029,45580,45580,45580,45580,45580
54031,47186,47186,47186,47186,47186
54035,44783,44783,44783,44783,44783
54037,76503,76503,76503,76503,76503
54041,39423,39423,39423,39423,39423
54043,37679,37679,37679,37679,37679
54045,38123,38123,38123,38123,38123
54047,26547,26547,26547,26547,26547
54049,48605,48605,48605,48605,48605
54051,43918,43918,43918,43918,43918
54053,40347,40347,40347,40347,40347
54055,39372,39372,39372,39372,39372
54057,46354,46354,46354,46354,46354
54059,31305,31305,31305,31305,31305
54063,36493,36493,36493,36493,36493
54065,50661,50661,50661,50661,50661
54067,38468,38468,38468,38468,38468
54069,48418,48418,48418,48418,48418
54071,41210,41210,41210,41210,41210
54073,48563,48563,48563,48563,48563
54075,39702,39702,39702,39702,39702
54077,48317,48317,48317,48317,48317
54079,59626,59626,59626,59626,59626
54083,41094,41094,41094,41094,41094
54085,44472,44472,44472,44472,44472
54087,34300,34300,34300,34300,34300
54089,36049,36049,36049,36049,36049
54091,47205,47205,47205,47205,47205
54093,45655,45655,45655,45655,45655
54095,41108,41108,41108,41108,41108
54097,40401,40401,40401,40401,40401
54099,36875,36875,36875,36875,36875
54101,34312,34312,34312,34312,34312
54103,42125,42125,42125,42125,42125
54105,40189,40189,40189,40189,40189
54109,40045,40045,40045,40045,40045
55001,43280,43280,43280,43280,43280
55003,43861,43861,43861,43861,43861
55005,50903,50903,50903,50903,50903
55007,52910,52910,52910,52910,52910
55011,57134,57134,57134,57134,57134
55013,49982,49982,49982,49982,49982
55015,72530,72530,72530,72530,72530
55017,57288,57288,57288,57288,57288
55019,51872,51872,51872,51872,51872
55021,65348,65348,65348,65348,65348
55023,48853,48853,48853,48853,48853
55029,58287,58287,58287,58287,58287
55031,52480,52480,52480,52480,52480
55033,56268,56268,56268,56268,56268
55037,49128,49128,49128,49128,49128
55041,44313,44313,44313,44313,44313
55043,52958,52958,52958,52958,52958
55045,62699,62699,62699,62699,62699
55047,53260,53260,53260,53260,53260
55049,62785,62785,62785,62785,62785
55051,40801,40801,40801,40801,40801
55053,52984,52984,52984,52984,52984
55057,51056,51056,51056,51056,51056
55061,63118,63118,63118,63118,63118
55065,59629,59629,59629,59629,59629
55067,46557,46557,46557,46557,46557
55069,56086,56086,56086,56086,56086
55075,47497,47497,47497,47497,47497
55077,49586,49586,49586,49586,49586
55078,43872,43872,43872,43872,43872
55081,58178,58178,58178,58178,58178
55083,57105,57105,57105,57105,57105
55085,54198,54198,54198,54198,54198
55091,53140,53140,53140,53140,53140
55093,72111,72111,72111,72111,72111
55095,56932,56932,56932,56932,56932
55099,46742,46742,46742,46742,46742
55103,51335,51335,51335,51335,51335
55107,44302,44302,44302,44302,44302
55111,56732,56732,56732,56732,56732
55113,44555,44555,44555,44555,44555
55115,54143,54143,54143,54143,54143
55119,51698,51698,51698,51698,51698
55121,55865,55865,55865,55865,55865
55123,50905,50905,50905,50905,50905
55125,44285,44285,44285,44285,44285
55129,48422,48422,48422,48422,48422
55135,57680,57680,57680,57680,57680
55137,51195,51195,51195,51195,51195
56001,46865,46865,46865,46865,46865
56003,53435,53435,53435,53435,53435
56005,79916,79916,79916,79916,79916
56007,60206,60206,60206,60206,60206
56009,63923,63923,63923,63923,63923
56011,64055,64055,64055,64055,64055
56013,54242,54242,54242,54242,54242
56015,49774,49774,49774,49774,49774
56017,51875,51875,51875,51875,51875
56019,55991,55991,55991,55991,55991
56023,64519,64519,64519,64519,64519
56027,39359,39359,39359,39359,39359
56029,62666,62666,62666,62666,62666
56031,47096,47096,47096,47096,47096
56033,58521,58521,58521,58521,58521
56035,78680,78680,78680,78680,78680
56037,73008,73008,73008,73008,73008
56039,83831,83831,83831,83831,83831
56041,58235,58235,58235,58235,58235
56043,53426,53426,53426,53426,53426
56045,52867,52867,52867,52867,52867
72001,12902,12902,12902,12902,12902
72003,16347,16347,16347,16347,16347
72005,16693,16693,16693,16693,16693
72007,17255,17255,17255,17255,17255
72009,19720,19720,19720,19720,19720
72011,19379,19379,19379,19379,19379
72013,18001,18001,18001,18001,18001
72015,16976,16976,16976,16976,16976
72017,16889,16889,16889,16889,16889
72019,15970,15970,15970,15970,15970
72021,26017,26017,26017,26017,26017
72023,16080,16080,16080,16080,16080
72025,25006,25006,25006,25006,25006
72027,16831,16831,16831,16831,16831
72029,20673,20673,20673,20673,20673
72031,29434,29434,29434,29434,29434
72033,18253,18253,18253,18253,18253
72035,21320,21320,21320,21320,21320
72037,19103,19103,19103,19103,19103
72039,15071,15071,15071,15071,15071
72041,19949,19949,19949,19949,19949
72043,19833,19833,19833,19833,19833
72045,12812,12812,12812,12812,12812
72047,15088,15088,15088,15088,15088
72049,23802,23802,23802,23802,23802
72051,29667,29667,29667,29667,29667
72053,19068,19068,19068,19068,19068
72054,20315,20315,20315,20315,20315
72055,13242,13242,13242,13242,13242
72057,16374,16374,16374,16374,16374
72059,16922,16922,16922,16922,16922
72061,33937,33937,33937,33937,33937
72063,33661,33661,33661,33661,33661
72065,17201,17201,17201,17201,17201
72067,19394,19394,19394,19394,19394
72069,19880,19880,19880,19880,19880
72071,16748,16748,16748,16748,16748
72073,15424,15424,15424,15424,15424
72075,20845,20845,20845,20845,20845
72077,18969,18969,18969,18969,18969
72079,13747,13747,13747,13747,13747
72081,14540,14540,14540,14540,14540
72083,13435,13435,13435,13435,13435
72085,21792,21792,21792,21792,21792
72087,17402,17402,17402,17402,17402
72089,20829,20829,20829,20829,20829
72091,19459,19459,19459,19459,19459
72093,13262,13262,13262,13262,13262
72095,19788,19788,19788,19788,19788
72097,14120,14120,14120,14120,14120
72099,14155,14155,14155,14155,14155
72101,20589,20589,20589,20589,20589
72103,19356,19356,19356,19356,19356
72105,19332,19332,19332,19332,19332
72107,13319,13319,13319,13319,13319
72109,15761,15761,15761,15761,15761
72111,17592,17592,17592,17592,17592
72113,17173,17173,17173,17173,17173
72115,16630,16630,16630,16630,16630
72117,21591,21591,21591,21591,21591
72119,22509,22509,22509,22509,22509
72121,16846,16846,16846,16846,16846
72123,16887,16887,16887,16887,16887
72125,15619,15619,15619,15619,15619
72127,22146,22146,22146,22146,22146
72129,18821,18821,18821,18821,18821
72131,14812,14812,14812,14812,14812
72133,17640,17640,17640,17640,17640
72135,28863,28863,28863,28863,28863
72137,24899,24899,24899,24899,24899
72139,31193,31193,31193,31193,31193
72141,16533,16533,16533,16533,16533
72143,18895,18895,18895,18895,18895
72145,19096,19096,19096,19096,19096
72147,15539,15539,15539,15539,15539
72149,19855,19855,19855,19855,19855
72151,16013,16013,16013,16013,16013
72153,14954,14954,14954,14954,14954
